id,name,zipcode,prefecture,city,streetAddress,building,visited,visitDate,visitCount,favorite,closed,memo
45122694-e0fb-4bce-a1d2-a7253fc4cc76,札幌菊水元町店,0030827,北海道,札幌市白石区,菊水元町7条1丁目10－23,,,,,,,
530c0ccb-b490-422b-97b9-a785b4efd522,札幌川下店,0030869,北海道,札幌市白石区,川下5条4丁目1-20,,,,,,,
ad43e368-d997-4bee-b14a-a1b4f2436b93,新さっぽろサンピアザ店,0040052,北海道,札幌市厚別区,厚別中央2条5丁目7-2,新さっぽろアークシティ サンピアザSC,,,,,,
87040350-53f9-487d-9399-e943ebdef669,札幌北野店,0040866,北海道,札幌市清田区,北野6条5丁目6-36,,,,,,,
531e3697-d5d4-45b9-b5ea-121acc886b42,イオンモール札幌平岡店,0040873,北海道,札幌市清田区,平岡三条5丁目3-1,イオンモール札幌平岡,,,,,,
57d1dd2f-7780-41bf-92d9-bf5cc81524c9,札幌石山店,0050849,北海道,札幌市南区,石山2条9丁目7-50,アクロスプラザ札幌南,,,,,,
9241e144-2610-4976-9b82-5cc29defcd1c,イオンモール札幌苗穂店,0070802,北海道,札幌市東区,東苗穂2条3丁目1-1,イオンモール札幌苗穂,,,,,,
d68593d9-537f-4eed-b42e-d8ec5019d96f,シエスタハコダテ店,0400011,北海道,函館市,本町24-1,シエスタハコダテ,,,,,,
6b0f6c64-4ecd-4614-948a-370dd04d9db5,函館ベイサイド店,0400053,北海道,函館市,末広町24-6,函館西波止場,,,,,,
3cc323eb-22b8-4ddf-b96f-55becfc0bc16,函館蔦屋書店,0410802,北海道,函館市,石川町85-1,,,,,,,
733effe4-9316-431e-8fe3-0a89791007f3,函館美原店,0410806,北海道,函館市,美原1-36-14,,,,,,,
a4fd6298-8a1f-4014-9bcc-a847a15642d4,函館五稜郭駅前店,0410813,北海道,函館市,亀田本町46-1,,,,,,,
c9f641c4-e580-49b5-b1ad-dd8d0e4ad445,室蘭店,0500075,北海道,室蘭市,中島本町1-3-1,モルエ中島,,,,,,
abadfc10-4abb-4447-aea8-57cbb553f1a8,苫小牧末広店,0530011,北海道,苫小牧市,末広町3-8-14,,,,,,,
1fb3a55b-2702-47d8-8e15-e342e360f229,イオンモール苫小牧店,0530053,北海道,苫小牧市,柳町3-1-20,イオンモール苫小牧,,,,,,
000e0c87-964b-416a-8878-2e604b25acb1,札幌グランドホテル店,0600001,北海道,札幌市中央区,北1条西4丁目,札幌グランドホテル 1F,,,,,,
6ce78f70-ecf9-4d1b-a043-62358faba035,大同生命札幌ビル ミレド地下1階店,0600003,北海道,札幌市中央区,北三条西3丁目1,大同生命札幌ビル地下1階,,,,,,
8d1aa396-3c2f-422a-807c-eca906871502,大同生命札幌ビル ミレド2階店,0600003,北海道,札幌市中央区,北三条西3丁目1,大同生命札幌ビル2階,,,,,,
420c4c47-739f-449a-9507-c80f8363d7fd,札幌ステラプレイス センター1階店,0600005,北海道,札幌市中央区,北5条西2丁目5,JRタワー「ステラプレイス」,,,,,,
e683b747-0be1-4fd0-949f-9ced848a578a,札幌ステラプレイス イースト2階店,0600005,北海道,札幌市中央区,北5条西2丁目5,,,,,,,
4f334856-64fc-4b3f-8d8d-bb0ded64dc70,札幌紀伊國屋書店,0600005,北海道,札幌市中央区,北5条西5丁目7,sapporo55　紀伊國屋書店内2階,,,,,,
7b199739-602a-4ef2-95ba-70b4371d9993,札幌アピア店,0600005,北海道,札幌市中央区,北5条西4丁目,アピア地下1階,,,,,,
6df4e126-ff75-4b53-8c1e-281556a048bb,イオン札幌桑園店,0600008,北海道,札幌市中央区,北8条西14丁目28,イオン札幌桑園ショッピングセンター,,,,,,
2634a411-303f-4edb-9eac-3973584034c2,札幌南一条店,0600061,北海道,札幌市中央区,南1条西2丁目5,南一条Ｋビル 1F,,,,,,
b1c4f58b-238c-4d7c-9820-ba7c8f4c5431,札幌パルコ店,0600061,北海道,札幌市中央区,南1条西3丁目3,札幌パルコ,,,,,,
4ebf3a85-3a20-4355-b08c-55b8d6a3d68b,さつきた８・１店,0600808,北海道,札幌市北区,北8条西1丁目3,さつきた８・１ 1階,,,,,,
fe9e0daf-f340-48ba-b01b-064ec4110c41,札幌医科大学附属病院店,0600061,北海道,札幌市中央区,南1条西16丁目,札幌医科大学附属病院,,,,,,
dc1a2146-b129-4b70-a2f8-dd20d54e88ef,北海道ボールパークFビレッジ店,0611116,北海道,北広島市,Fビレッジ8,SUNNY TERRACE 1階,,,,,,
30543b5e-eadc-42af-b3f2-01703a0a5e43,北広島大曲店,0611278,北海道,北広島市,大曲幸町6-1,インターヴィレッジ大曲,,,,,,
5dba9f30-8039-49b9-8f3d-88ecbdcfd02f,はなふる恵庭店,0611375,北海道,恵庭市,南島松817-4,花の拠点はなふる,,,,,,
c06f743b-c270-4cfb-8cf3-f0030392c7ce,札幌美園店,0620003,北海道,札幌市豊平区,美園3条6丁目2-18,,,,,,,
ff30a875-0d1a-473b-9658-e8e674d32739,ブランチ札幌月寒店,0620053,北海道,札幌市豊平区,月寒東3条11丁目1-29,BRANCH札幌月寒,,,,,,
899e811c-12df-400e-8172-1c0618891985,札幌西町店,0630062,北海道,札幌市西区,西町南4-1-20,,,,,,,
fd32faf9-9650-4826-bc1a-cb5ea9a282d5,イオンモール札幌発寒店,0630828,北海道,札幌市西区,発寒8条12丁目1-1,イオンモール札幌発寒,,,,,,
40e44730-fbe6-4a57-baba-d74022bc117a,札幌円山店,0640801,北海道,札幌市中央区,南1条西27丁目1-1,マルヤマクラス,,,,,,
1eed94e7-86e7-4632-8773-c06c1f99333d,ココノ ススキノ店,0640804,北海道,札幌市中央区,南４条西4-1-1,ココノ ススキノ 地下1階,,,,,,
d2aa243b-695f-4a2a-8113-b9e450decc37,札幌旭ケ丘店,0640808,北海道,札幌市中央区,南8条西23丁目4-6,,,,,,,
dfbbcc5b-e989-4fef-b5e5-1b700c6285e4,札幌宮ケ丘店,0640959,北海道,札幌市中央区,宮ケ丘1-1-1,,,,,,,
d10fa2e7-38d5-41de-bed4-c48fbfd770bf,札幌環状通東店,0650042,北海道,札幌市東区,本町2条1丁目5-1,,,,,,,
1438fec8-b891-4176-b00f-82eac96d1977,アリオ札幌店,0650007,北海道,札幌市東区,北７条東9丁目2-20,アリオ札幌,,,,,,
a321dd63-3422-438e-866f-41aaf21e99fe,新千歳空港店,0660012,北海道,千歳市,美々　,新千歳空港連絡施設 3F,,,,,,
03d4c123-cae1-4207-82c4-4d9d897555ac,千歳信濃店,0660038,北海道,千歳市,信濃3-17-11,,,,,,,
399f9516-46b1-40c0-b2ad-fd8a1ad7cda7,江別 蔦屋書店,0670005,北海道,江別市,牧場町14-1,,,,,,,
9ae07a81-b8b3-48fb-be1a-0ab1fcd3cb55,旭川大雪通店,0700010,北海道,旭川市,大雪通4-491-2,,,,,,,
e38576a2-62c7-4020-bf60-617cbce35d59,イオンモール旭川駅前店,0700030,北海道,旭川市,宮下通7-2-5,,,,,,,
576dd224-07bc-499b-81f0-90f8ecee1d17,イオンモール旭川西店,0700823,北海道,旭川市,緑町23丁目2161-3,イオンモール旭川西,,,,,,
304add71-cd6d-41a6-ada3-edbdc170cc82,TSUTAYA BOOKSTORE 滝川店,0730033,北海道,滝川市,新町2-10-15,,,,,,,
e8512632-1fa6-41d6-95ee-a756710dd035,旭川東光店,0788353,北海道,旭川市,東光13条6丁目2-6,,,,,,,
e504a619-66ea-4c22-a081-b7082eca3b50,旭川北彩都店,0788392,北海道,旭川市,宮前2条1丁目1-1,,,,,,,
f3fd2423-392e-4b6c-bd91-d3d1bdeb8de6,旭川医科大学病院店,0788802,北海道,旭川市,緑が丘東2条1丁目1-1,旭川医科大学病院,,,,,,
8fd32bac-3b7f-4d99-8925-c0dc1b19cd72,帯広稲田店,0800831,北海道,帯広市,稲田町南8線西10-7,,,,,,,
b0d90c88-44d6-4436-8632-84702a3fcd75,帯広白樺通り店,0802471,北海道,帯広市,西21条南3丁目1-6,,,,,,,
c2196b3e-74df-4e0e-b17b-92ab0e09d1e2,釧路鶴見橋店,0840910,北海道,釧路市,昭和中央1-1-1,,,,,,,
b7d98587-eb27-489b-bfbb-d3e1b6436bff,イオン釧路店,0880621,北海道,釧路郡,釧路町桂木1-1-7,イオン釧路店,,,,,,
e3b53d48-8622-41ad-bbe5-4774616ffc0f,北見KITFRONT店,0900013,北海道,北見市,柏陽町592-6,北見KITFRONT,,,,,,
dfb2fc00-ec4e-48c2-a102-263a682bb44a,北見三輪店,0900836,北海道,北見市,東三輪2-36-4,,,,,,,
5ae7f533-43e5-4e85-81f6-671557b8ea9c,青森中央店,0300111,青森県,青森市,荒川藤戸134-2,,,,,,,
c3b03154-3b4a-4aeb-b118-0feef3bf613e,八戸田向店,0310011,青森県,八戸市,田向2-12-11,,,,,,,
0dc28a29-60d4-488d-814d-f790256174ca,八戸城下店,0310072,青森県,八戸市,城下4-2-1,,,,,,,
77cfdd01-ced7-4348-b510-091e1ae0873c,TSUTAYA BOOKSTORE 弘前ヒロロ店,0368003,青森県,弘前市,駅前町9-20,ヒロロ,,,,,,
55940b72-d44e-412d-86c3-3531dac6bb77,弘前さくら野店,0368091,青森県,弘前市,高崎2-17-6,さくら野百貨店,,,,,,
e6fd5772-bab4-463e-b5fa-b8f3985533f5,弘前公園前店,0368207,青森県,弘前市,上白銀町1-1,,,,,,,
c8bec3b6-3564-4f21-8cc5-c0cbf9b66867,青森ELM店,0370004,青森県,五所川原市,唐笠柳517-1,ELM,,,,,,
e722f945-bced-466d-8285-e1c92dc93a1b,青森西バイパス店,0380006,青森県,青森市,三好2-2-36,,,,,,,
008c1f64-dd65-42fa-b050-481b93a120e6,青森 ＆LOVINA店,0380012,青森県,青森市,柳川1-1-5,＆LOVINA1階,,,,,,
54af4e29-19a0-4072-9921-fecd4bd2b326,八戸根城店,0391166,青森県,八戸市,根城7-11-30,,,,,,,
b97cb5ce-6945-45e9-97f6-7f15dfbee795,イオンモール下田店,0392112,青森県,上北郡,おいらせ町中野平40-1,イオンモール下田,,,,,,
74cb7887-17e8-40c0-9288-1851dece3d2b,盛岡菜園店,0200024,岩手県,盛岡市,菜園1-11-11,ホテルロイヤル盛岡,,,,,,
d37c4ae5-edd8-461c-90d6-985a635cc625,盛岡フェザン店,0200034,岩手県,盛岡市,盛岡駅前通1-44,フェザン本館2FH,,,,,,
6cac13ad-4ea8-4091-8996-52ff21974aca,イオンモール盛岡店,0200148,岩手県,盛岡市,前潟4-7-1,,,,,,,
17674d30-e56a-4411-9f21-f5f4709e4b6c,盛岡津志田店,0200835,岩手県,盛岡市,津志田26-7-1,,,,,,,
88172a8a-033a-4c10-8d9a-ad5f4d550111,盛岡西バイパス店,0200857,岩手県,盛岡市,北飯岡4-12-20,,,,,,,
41badab6-c09d-424a-8565-8bf105c90bd1,イオンモール盛岡南店,0200866,岩手県,盛岡市,本宮7-1-1,イオンモール盛岡南,,,,,,
c198ee2a-ba18-44a2-9a61-cb6e738c1866,一関店,0210055,岩手県,一関市,山目泥田55-1,,,,,,,
4b8cd58d-5393-4bea-9bb1-5512a80e63be,奥州水沢店,0230003,岩手県,奥州市,水沢佐倉河羽黒田57-2,,,,,,,
e2801b9c-2fc3-4b52-8a8d-0c29c2ce01b8,北上店,0240072,岩手県,北上市,北鬼柳18地割96-2,,,,,,,
30b64c72-d5c9-4933-9610-5f792c916820,エスパル仙台本館店,9800021,宮城県,仙台市青葉区,中央1-1-1,エスパル仙台本館,,,,,,
a33a803f-d734-4330-b6e0-e07692b481c1,仙台クリスロード店,9800021,宮城県,仙台市青葉区,中央2-5-3,第二やまふくビル,,,,,,
92c18d4b-45c8-4719-9303-4f953ebb8f18,仙台南町通り店,9800021,宮城県,仙台市青葉区,中央3-7-25,ダイワロイネットホテル仙台西口,,,,,,
5cd7db63-76c7-4546-9efb-ea693aab5a71,ホテルグランテラス 仙台国分町店,9800803,宮城県,仙台市青葉区,国分町2-2-2,ホテルグランテラス仙台国分町　1F,,,,,,
9ca916a0-1bcf-4c69-a90a-ffcdcfd3b0f0,仙台アエル店,9800021,宮城県,仙台市青葉区,中央1-3-1,仙台ＡＥＲ,,,,,,
8fc314cc-e5ad-461c-80c5-e0a8335c12a3,仙台パルコ店,9800021,宮城県,仙台市青葉区,中央1-2-3,仙台パルコ4階,,,,,,
221b0aa3-b3ce-418a-a18c-1f75406f8586,エスパル仙台東館店,9800021,宮城県,仙台市青葉区,中央1-1-1,エスパル仙台東館 4階,,,,,,
1fde78ca-8f88-4868-b6fb-703aecc7a3e7,利府街道店,9810104,宮城県,宮城郡,利府町中央3-20-4,,,,,,,
e0525381-7646-4c3a-a90e-2988654c8b7e,イオンモール新利府南館1階店,9810114,宮城県,宮城郡,利府町新中道3-1-1,イオンモール新利府南館,,,,,,
1f891f1d-a85c-44e2-a8fb-4f0444cb6ab6,イオンモール新利府南館2階店,9810114,宮城県,宮城郡,利府町新中道3-1-1,イオンモール新利府南館,,,,,,
6ee5ebe5-85b6-46e3-9f55-624bb7e9daf3,仙台台原店,9810911,宮城県,仙台市青葉区,台原1-8-7,,,,,,,
1699ee69-07b8-4d8f-ace3-100b38eaec6d,名取増田店,9811224,宮城県,名取市,増田北谷235-1,,,,,,,
8be88500-9780-4c94-a175-bdc314f88076,イオンモール名取2階店,9811227,宮城県,名取市,杜せきのした5-3-1,イオンモール名取2階,,,,,,
e0eb1fe5-f571-4cff-89ce-5b551213902e,イオンモール名取1階店,9811227,宮城県,名取市,杜せきのした5-3-1,イオンモール名取1階,,,,,,
522ea36b-c79f-41fa-b903-9cad0e1fe804,仙台市名坂店,9813116,宮城県,仙台市泉区,高玉町3-10,,,,,,,
6160c45e-fac5-4989-8d51-f2718f2a7722,泉中央セルバ店,9813133,宮城県,仙台市泉区,泉中央1-4-1,泉中央セルバ,,,,,,
bc5629d9-dea9-47de-b7de-3fa22704599a,仙台泉パークタウン桂店,9813134,宮城県,仙台市泉区,桂1-1-1,仙台泉パークタウン桂ガーデンプラザ,,,,,,
5ddc3a5e-ee17-4279-a7cd-48a245bb6f2a,仙台泉パークタウン タピオ店,9813204,宮城県,仙台市泉区,寺岡6-5-1,泉パークタウン タピオ,,,,,,
aa9dec2a-f548-4411-80a0-0ee1626e6182,イオンモール富谷店,9813329,宮城県,富谷市,大清水1-33-1,イオンモール富谷,,,,,,
7246adb1-534d-4dfa-8883-96a466cd4d31,ザ・モール仙台長町 Ｐａｒｔ２店,9820011,宮城県,仙台市太白区,長町7-20-3,ザ・モール仙台長町 Part2,,,,,,
0373c518-ab62-4d68-bbd6-cc399afd2de0,ザ・モール仙台長町本館店,9820011,宮城県,仙台市太白区,長町7-20-3,ザ・モール仙台長町本館3階,,,,,,
33720272-8ea8-4fa1-9101-771b38c3a80e,仙台大野田店,9820014,宮城県,仙台市太白区,大野田4-2-1,,,,,,,
3778229e-3049-473c-8665-42fa0322b8c9,TSUTAYA 東仙台店,9830833,宮城県,仙台市宮城野区,東仙台4-14-1,TSUTAYA ヤマト屋書店 東仙台店,,,,,,
ece08356-8635-4f39-baa5-01492e8d0dc3,仙台駅東口店,9830852,宮城県,仙台市宮城野区,榴岡1-2-10,エンドウビル 1F,,,,,,
a4d4bc02-5b18-446b-a7e8-78ec584e2f15,仙台六丁の目店,9840012,宮城県,仙台市若林区,六丁の目中町1-70,,,,,,,
8789f59d-9610-409f-8095-0c2aaa776b7a,TSUTAYA 仙台荒井店,9840017,宮城県,仙台市若林区,なないろの里3-3-28,クロスモール仙台荒井,,,,,,
971fc93f-ce30-4dd7-bed6-a85671693f01,蔦屋書店 多賀城市立図書館店,9850873,宮城県,多賀城市,中央2-4-3,,,,,,,
aee6e176-029b-4504-9047-c462f57d38b8,イオンモール石巻店,9860866,宮城県,石巻市,茜平4-104,イオンモール石巻,,,,,,
4907d7a4-c4a6-45a3-bceb-00b44863bf29,石巻バイパス店,9860878,宮城県,石巻市,新橋10-30,,,,,,,
f70f2fcd-138b-4b6f-8967-c7203b03db07,仙台南吉成店,9893204,宮城県,仙台市青葉区,南吉成3-16-5,,,,,,,
a2ab929a-b38f-431c-b07c-7e3f203814e4,古川店,9896117,宮城県,大崎市,古川旭2-3-15,,,,,,,
1528336a-b503-4908-a51a-cc7f7d376b15,秋田駅店,0100001,秋田県,秋田市,中通7-1-2,,,,,,,
55c871a8-f1a4-413a-a868-6aeddd53399a,秋田東通店,0100003,秋田県,秋田市,東通4-5-20,,,,,,,
8b41f094-08d8-4462-9dc3-27ac792d0efe,秋田保戸野学園通り店,0100913,秋田県,秋田市,保戸野鉄砲町14-18,,,,,,,
d006ef8c-66bd-48aa-84b0-a294244b0b2c,イオンモール秋田店,0101413,秋田県,秋田市,御所野地蔵田1-1-1,,,,,,,
2b9ce89e-2996-4f34-a2fb-fe92c9115cec,秋田アルス店,0100001,秋田県,秋田市,中通7-2-1,秋田ステーションビル アルス,,,,,,
fb38411b-1907-412e-994e-b524d8e4a478,秋田大学医学部附属病院店,0100041,秋田県,秋田市,広面蓮沼44-2,秋田大学医学部附属病院,,,,,,
90cf169a-8dff-4adf-90fa-4cba61571e5d,横手店,0130060,秋田県,横手市,条里1-6-21,,,,,,,
33f214eb-3bf0-4c3b-be54-2aa4694ac18c,イオンモール大曲店,0140033,秋田県,大仙市,和合坪立177,イオンモール大曲,,,,,,
5862c14c-b3c9-4822-817d-4757aeec2efd,イオンタウン能代店,0160121,秋田県,能代市,鰄渕古屋布1-2,イオンタウン能代,,,,,,
5f7bb462-7b0c-40a5-bf28-c69a98121f3d,山形エスパル店,9900039,山形県,山形市,香澄町1-1-1,エスパル山形,,,,,,
26102346-144c-4ffc-89a2-73acbe38638c,山形馬見ヶ崎店,9900810,山形県,山形市,馬見ヶ崎2-7-28,,,,,,,
e8288857-cad7-4023-a265-5021355f47dd,山形県立中央病院店,9902214,山形県,山形市,青柳1800,立中央病院,,,,,,
527bed9e-cbf4-427c-acc9-dc9f2525a06f,山形白山店,9902446,山形県,山形市,白山3-9-24,,,,,,,
ceba6711-56f8-4f32-81e2-97d4ba1344e8,米沢春日店,9920044,山形県,米沢市,春日2-13-27,,,,,,,
6205c8ce-d3f2-48be-9e62-07b3cf38d6d1,天童鎌田店,9940024,山形県,天童市,鎌田2-5-24,,,,,,,
7891c282-e317-44e9-9d3c-e317b5b3f442,イオンモール天童店,9940082,山形県,天童市,芳賀タウン北4-1-1,イオンモール天童,,,,,,
1169a188-6ddf-4c50-8f42-0ed49ac9e16e,鶴岡店,9970032,山形県,鶴岡市,上畑町3-30,,,,,,,
d3cffd8e-0e87-4e28-a4c2-0c8ef29d036f,酒田みずほ店,9980853,山形県,酒田市,みずほ1-20-6,,,,,,,
5c4a57f1-3043-45a8-ad8b-792d70df837d,福島鎌田店,9600102,福島県,福島市,鎌田一里塚7-1,,,,,,,
3890fd29-7f5f-42a4-b3f3-c62e11d95eb2,福島矢野目店,9600112,福島県,福島市,南矢野目谷地70-5,,,,,,,
7cffc702-196e-4bf4-9e74-57ff84ce3812,福島県立医科大学附属病院店,9601247,福島県,福島市,光が丘1,立医科大学附属病院,,,,,,
ff386867-9936-4497-9b76-584d67c81935,福島エスパル店,9608031,福島県,福島市,栄町1-1,エスパル福島,,,,,,
40666c16-c85f-4296-81ae-a812ae9eee06,TSUTAYA BOOKSTORE 福島南店,9608153,福島県,福島市,黒岩浜井場24-1,,,,,,,
ee7c0101-e107-4fc5-9fc2-c8f8a8fb84fb,福島八木田店,9608164,福島県,福島市,八木田並柳117-1,,,,,,,
f821d72e-ed97-4a9f-9be5-30a0ec11552a,フレスポ須賀川店,9620001,福島県,須賀川市,森宿北向85-2-1,フレスポ須賀川グリーンモール,,,,,,
324dd813-9348-42cd-bd5b-5b82811224e3,郡山安積店,9630111,福島県,郡山市,安積町荒井南千保8-2,,,,,,,
9183d149-695b-48d3-b039-82996ab43291,郡山コスモス通り店,9630205,福島県,郡山市,堤2-41,,,,,,,
63180d30-9080-47dc-a393-283e5709a321,郡山モルティ店,9638002,福島県,郡山市,駅前2-11-1,ビッグアイ モルティ 2F,,,,,,
0e195efd-6c63-46cc-9591-86060454619f,郡山駅店,9638003,福島県,郡山市,燧田195,エキナカ,,,,,,
0fdc8b03-cfe3-4197-90c8-7c142fa9690b,郡山並木店,9638026,福島県,郡山市,並木1-12-17,,,,,,,
6b61c253-bec6-4772-97da-f53088ab3995,TSUTAYA BOOKSTORE AIZU店,9650825,福島県,会津若松市,門田町黒岩大坪21,,,,,,,
6997f0cc-96d0-484a-9994-df74f949ce83,カインズ会津若松店,9650858,福島県,会津若松市,神指町南四合幕内南632-1,,,,,,,
470c8ab4-7d15-4a55-b07a-b7341e34981b,いわき平堂ノ前店,9708026,福島県,いわき市,平堂ノ前18,,,,,,,
cafc0774-396c-4b58-9c9d-453c09173169,いわき鹿島街道店,9718131,福島県,いわき市,常磐上矢田町戸石9-1,,,,,,,
0a647c45-ea57-4cb7-b4aa-6e44738838f3,いわき小名浜店,9718151,福島県,いわき市,小名浜岡小名高田9-1,リンクスクエア小名浜,,,,,,
2e5aa949-fac8-4e68-8938-aa44aa5b46b7,イオンモールいわき小名浜店,9718101,福島県,いわき市,小名浜辰巳町79,イオンモールいわき小名浜,,,,,,
67404ba8-f434-41ac-8a3b-2c38d528435a,土浦店,3000053,茨城県,土浦市,真鍋新町19-17,,,,,,,
5bcbc5e9-3ea2-4dce-a166-cef5eddf5613,イオンモール土浦店,3000811,茨城県,土浦市,上高津367,イオンモール土浦,,,,,,
682dc775-9a1b-4001-8754-dd52af710fdd,ひたち野うしく店,3001207,茨城県,牛久市,ひたち野東2-7-1,アクロスプラザひたち野うしく,,,,,,
e5c4e99d-dc66-41c6-af21-a45738974c26,TSUTAYA BOOKSTORE 常総インターチェンジ店,3002508,茨城県,常総市,むすびまち3,TSUTAYA BOOKSTORE 常総インターチェンジ,,,,,,
f6feac2a-4de7-4d70-8981-6ad8b416f3c1,龍ケ崎店,3010002,茨城県,龍ケ崎市,中根台4-1-13,,,,,,,
384f97d0-1c45-433c-8136-8fd86ae6f9b6,アトレ取手店,3020014,茨城県,取手市,中央町2-5,アトレ取手 3F,,,,,,
8ac546fe-e419-44fe-be43-5012195ea74c,イオンタウン守谷店,3020110,茨城県,守谷市,百合ヶ丘3-249-1,イオンタウン守谷,,,,,,
ae891439-61d5-4470-a647-74bfa07c8c12,守谷サービスエリア（上り線）店,3020116,茨城県,守谷市,大柏166,,,,,,,
b1a0f8f5-0e9b-4a2e-b118-3d61c591560f,守谷サービスエリア(下り線)店,3020117,茨城県,守谷市,野木崎97-3,Pasar守谷(下り線),,,,,,
b0eb39b8-d231-4122-b995-5f2d2dd53bc7,西友楽市守谷店,3020128,茨城県,守谷市,けやき台4-1-5,西友楽市 守谷,,,,,,
7c24295c-31b0-40ed-80f5-3f4be58a1029,イオンモール下妻店,3040033,茨城県,下妻市,堀篭972-1,イオンモール下妻,,,,,,
f0016980-2788-4b24-8348-7508fccb543c,トナリエキュート　つくば店,3050031,茨城県,つくば市,吾妻1-6-1,トナリエキュート 2F,,,,,,
a0ae1e60-fe12-4eb9-9097-f20b9fd817d8,つくば駅店,3050031,茨城県,つくば市,吾妻2-128,,,,,,,
889f762c-fe1b-445d-a3d4-44c8ac3fc579,つくば店,3050061,茨城県,つくば市,稲荷前12-2,,,,,,,
cfaf7d01-0428-46ee-91a4-231b4540f724,イオンモールつくば店,3050071,茨城県,つくば市,稲岡66-1,,,,,,,
88008a03-55c6-4263-a0fb-c31ec2140696,イーアスつくば店,3050817,茨城県,つくば市,研究学園5-19,イーアスつくば,,,,,,
8cf65d15-e4e9-43e4-8c58-f3206b496172,つくば学園の森店,3050817,茨城県,つくば市,研究学園3-23-1,,,,,,,
489c4a12-24ba-4c92-a0b6-bf8f8851619b,つくば研究学園店,3050818,茨城県,つくば市,学園南3-20-6,,,,,,,
af6775ae-1118-4a66-bff2-edfa29b3e5a3,筑波大学附属病院店,3050005,茨城県,つくば市,天久保2-1-18,筑波大学付属病院 桐の葉モール,,,,,,
8753deda-ff63-495f-8216-85a109d70a69,筑波大学中央図書館店,3050006,茨城県,つくば市,天王台1-1-1,筑波大学中央図書館,,,,,,
99181dc6-e9e7-46c8-8423-4eaf17222c23,カインズ古河店,3060233,茨城県,古河市,西牛谷中明1524,,,,,,,
f32fc33f-75a8-4608-8d3a-b80b6078f5c3,道の駅グランテラス筑西店,3080801,茨城県,筑西市,川澄1850,グランテラス筑西,,,,,,
ea7de187-1120-45b7-8d9e-416ee9def425,友部サービスエリア（上り線）店,3091712,茨城県,笠間市,長兎路梶山久保1059-6,友部サービスエリア（上り線）,,,,,,
81739c1a-bb28-4772-b14a-4956303c1682,友部サービスエリア（下り線）店,3091712,茨城県,笠間市,長兎路梶山久保1051-3,友部サービスエリア（下り線）,,,,,,
08a636a2-1334-4876-8a4d-f78ca0a0e92e,水戸エクセル店,3100015,茨城県,水戸市,宮町1-1-1,エクセル,,,,,,
be373e8c-7b2e-4cb4-8948-0afb25104f7c,水戸エクセル5階店,3100015,茨城県,水戸市,宮町1-1-1,水戸エクセル5階,,,,,,
ec0ff084-6056-4e96-a19a-d3bbfb3fa8e9,水戸京成百貨店,3100026,茨城県,水戸市,泉町1-6-1,水戸京成百貨店 B1階,,,,,,
4aca802a-3426-4285-8e9d-43420a4d1baf,水戸駅南中央通り店,3100836,茨城県,水戸市,元吉田町303-1,,,,,,,
f8caba19-8de3-4779-9480-007577e0c9ba,水戸　県庁前店,3100852,茨城県,水戸市,笠原町978-40,,,,,,,
5c8fa9d0-7615-41a3-855f-77055f1d4e80,水戸50号店,3100913,茨城県,水戸市,見川町2135－2,,,,,,,
a2116fe6-0395-4e84-9edc-9d0ecc957573,水戸赤塚店,3114151,茨城県,水戸市,姫子2-751-16,,,,,,,
d7d86e56-e345-4968-bfa7-07f56b00e806,ニューポートひたちなか店,3120005,茨城県,ひたちなか市,新光町34-1,,,,,,,
19d07258-4d05-4a32-b48f-14f80edf374a,ひたちなか店,3120012,茨城県,ひたちなか市,馬渡砂久保542-3,,,,,,,
48756c4e-a10d-4784-9dc1-d0eacaa2d671,ひたちなか6号店,3120033,茨城県,ひたちなか市,市毛941－4,,,,,,,
bd2fa05a-722d-41e4-95a3-c921731f42ac,ひたちなか西光地店,3120058,茨城県,ひたちなか市,西光地2-17-2,,,,,,,
afe625a2-2798-475a-9ed3-e7a7eab4ebab,鹿島店,3140034,茨城県,鹿嶋市,鉢形980,,,,,,,
0aa3f3af-5d44-4d15-b6cb-70fa27568617,神栖神之池緑地店,3140116,茨城県,神栖市,奥野谷4463-1,神之池緑地,,,,,,
6071c21d-833d-4a28-9d1f-615ab65ab862,神栖店,3140146,茨城県,神栖市,平泉281-22,,,,,,,
b72a357d-98d9-4e6a-8525-fddee2e38e99,石岡店,3150001,茨城県,石岡市,石岡2925-1,,,,,,,
7a28ba32-4d22-4c64-a9b5-233d6dba94e2,常陸多賀店,3160002,茨城県,日立市,桜川町1-2-15,,,,,,,
270ca06c-5845-4e66-b213-794f24d19f6a,日立シーマークスクエア店,3170052,茨城県,日立市,東滑川町5-1-6,シーマークスクエア,,,,,,
27e6a799-ec1a-4f3c-bec3-4803129b57d5,日立総合病院店,3170077,茨城県,日立市,城南町2-1-1,,,,,,,
f5f9de33-a988-4e5c-8c73-7eef748d34e3,イオンモール水戸内原店,3190317,茨城県,水戸市,内原2-1,,,,,,,
b4344bc5-729d-4ffe-a63e-919bc5a2643b,宇都宮八幡台店,3200015,栃木県,宇都宮市,八幡台2-16,,,,,,,
53bcdb97-5075-484e-882f-9f1d16ab3419,宇都宮上戸祭店,3200051,栃木県,宇都宮市,上戸祭町欠ノ上366-7,,,,,,,
